,S1,S2,S3,S4,S5,S6,S7,S8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8
1952,286.759714,407.3519691,252.7802379,291.9141736,320.4131961,69.29124438,333.2388746,375.6760308,164.1944545,117.0262747,167.497833,121.9247893,159.558165,150.8478361,88.06211522,159.158833,85.74768072,92.33500191,64.39440161,43.26932494,95.8012737,130.1086103,125.1451924,104.1399048
1953,288.8009294,406.0748718,254.903213,289.5171503,322.0792669,69.80486125,332.2657306,377.0530136,164.6277807,116.9711988,168.0850907,121.9676555,159.9608207,151.3434413,88.05342852,159.5790347,87.22534333,93.40174713,64.40916475,41.66585442,93.26891239,130.689468,127.4528615,101.2771957
1954,285.4571212,402.9990859,249.4690986,289.4719356,319.1787742,69.11668547,330.4097454,373.0997367,164.6834461,117.2381834,168.250936,122.5235819,160.7990121,151.477051,88.21712083,159.6913446,89.2899391,94.95634535,64.50217742,40.48801765,91.37501238,131.207657,129.8130421,98.89658156
1955,290.2091909,411.7666538,250.3419014,292.3078284,324.7843605,68.2588331,335.3991833,378.5026792,164.7728418,116.9011935,168.3850983,122.1622379,160.289095,151.5564794,87.93792716,159.7688382,89.76278539,95.29581376,63.52942226,39.19904087,89.38904472,130.3051831,130.4027742,97.63426637
1956,288.8876928,410.1911093,247.5120736,292.2044352,323.7028947,67.85180914,334.2518587,377.0157988,165.1453221,116.7954368,168.8204127,122.1035241,160.1530548,151.8730689,87.89618512,160.2880569,90.59353701,96.13660624,63.9465315,39.55189873,89.9314789,130.5899561,131.0768652,97.53171388
1957,293.4713411,415.4488831,245.1940084,293.7253115,328.6496569,66.6602189,337.1837858,381.746991,164.7740333,117.2920802,168.8991067,122.9998025,161.8821889,152.2391149,88.31802346,160.3356322,91.08303547,96.56982646,62.3863408,37.7287267,87.26713629,129.0791593,131.7010196,96.22182301
1958,289.3121143,417.7500403,247.2942341,289.7769024,326.5933257,66.23353199,337.9339834,378.3361749,164.6529234,116.0797547,167.6581237,120.8036639,157.9787119,150.8062033,87.30298632,159.3285139,90.52213377,96.22000986,61.82539312,37.33084021,86.76263423,128.416242,130.9990075,96.28154662
1959,286.223492,416.5454849,248.6790946,290.189005,323.8400783,66.89984014,337.1086515,374.9136039,164.6795958,116.0409302,168.0090019,120.9285325,158.5402782,151.1584492,87.32520577,159.6192934,90.8977271,96.40003641,63.29506189,38.55065053,88.63670077,129.8321745,131.3447567,96.62022002
1960,284.046367,413.573373,246.905782,290.4349742,321.2916289,67.08959422,335.455973,372.410267,165.1264653,115.9036555,168.3640541,120.9282063,158.3977201,151.4302582,87.28974462,160.0191472,92.52222413,96.86168096,65.11615606,38.78970858,88.64164184,131.6474099,133.8243653,94.69160658
1961,286.3425087,411.2525493,249.6920071,286.8922962,323.2989967,67.70814715,333.4499322,374.4365185,164.6980701,116.0650617,167.3786439,121.1064378,158.1054707,150.4260122,87.36656742,159.0677028,93.76056784,97.38191766,65.60042572,38.50590081,88.1286441,132.0865709,135.4483742,93.64407446
1962,282.4804182,411.6984388,249.9232626,286.9785317,320.3807934,67.74651118,333.570528,371.0361706,164.5206154,115.7873648,167.4263634,121.0547026,158.7535189,150.8577784,87.31887484,159.1120747,93.30149941,97.22219544,64.75934814,38.19851494,87.77345975,131.1901175,134.6987639,94.16019203
1963,279.666074,402.0426832,246.4873853,280.5192434,316.9192415,67.77318663,327.7658964,367.8741341,164.4725203,115.5379724,167.1453192,120.7063078,158.452661,150.72649,87.24654197,158.9626402,93.58545942,97.34470986,65.10805301,38.6447482,88.44204031,131.523268,134.7949176,94.4684257
1964,280.3425879,399.8811935,245.5919197,276.6927324,317.0264438,67.37916507,326.1242906,367.8301247,164.201342,115.4706692,167.2584047,120.8212895,159.2004313,150.9896188,87.3496825,159.0314507,93.45130624,97.04026872,64.91761613,38.44063953,88.11618957,131.299445,134.6289197,94.35345293
1965,275.0362892,386.3418091,240.3417553,274.1865656,309.6260467,68.29263492,319.7594114,360.9276597,164.6894968,115.910942,168.6610271,121.5141614,160.8677522,152.328234,87.78134434,160.2798862,93.85054448,97.37579931,65.39869812,38.98652369,88.88823021,131.6319941,134.6997121,94.71591151
1966,280.7224505,408.5970498,244.0014463,283.5936968,317.0829214,66.35568588,331.3905342,368.4575732,164.3340037,116.3391166,167.8361157,121.7651938,160.7642992,151.553674,88.08302296,159.5447092,93.4525811,97.33283207,66.20459049,40.00440318,90.51188865,132.1956851,134.1369823,95.52345693
1967,276.7221059,393.7285808,241.0552115,282.6047512,310.8878564,68.24572749,324.8674674,363.5161772,164.0925222,116.2081977,169.3150608,122.1873921,163.5810213,153.8600073,88.35177056,160.9953322,92.0459161,96.71488465,64.08570958,38.49615112,88.26346912,130.2413106,132.6011351,95.6926853
1968,270.82797,398.101902,241.1894042,282.4652397,307.097098,67.41968162,326.7321094,358.581593,163.5743701,116.4577415,168.4544983,122.437015,163.6739227,153.3475051,88.5466531,160.4000536,92.17248916,97.02749277,63.7829473,38.29849684,88.04829452,129.792705,132.5825167,95.83218964
1969,268.5536256,376.7514637,236.6001743,275.6306366,301.4726536,69.17930504,316.0135645,354.9343498,163.8744147,116.3020446,169.0680188,122.4313193,163.8371415,154.049945,88.5369683,161.1389546,89.1434559,95.54388675,63.83540523,39.57443361,90.32047597,129.9717004,129.5477938,98.57205519
1970,262.5376919,368.6028539,231.1038069,279.1226446,294.1663625,69.72703106,312.7744046,348.3275691,164.5928585,116.0609154,170.3049813,122.1905946,163.8911507,155.0095227,88.47865472,162.2387359,88.62593306,95.12669987,64.96416951,40.71227404,92.16363541,130.946143,129.224896,99.24448476
1971,263.983685,368.6694281,231.5535116,278.8940529,295.2496315,69.78354725,312.7774242,350.3039193,164.0458419,115.8840831,168.9673499,121.7942175,162.401959,153.576551,88.34186369,160.9303726,89.78845081,95.75855432,64.20912008,39.55439095,90.31470103,130.0405932,130.1712513,98.09331675
1972,266.1733851,361.00634,228.0734757,274.3760526,295.620952,69.75248512,308.2811914,352.3157697,164.582407,116.0324667,170.3437637,122.3026856,164.1214265,154.9841907,88.62754289,162.1880225,89.36966331,95.22635673,62.61695033,37.97741361,87.87358902,128.3883059,129.7000468,97.29742109
1973,263.1422293,369.8623977,233.4495213,276.8477262,295.1586291,69.5140076,313.0578607,350.5929018,163.7335201,116.1010341,168.3430928,122.0985167,162.7714997,153.1444626,88.5854453,160.440411,90.32158109,95.78445948,62.78081124,37.99140973,87.95969958,128.4959766,130.3446187,97.01583305
1974,258.0428126,360.4015807,232.9340801,274.2064285,289.7085571,70.66852124,308.2981303,345.0319666,163.7776166,116.9668478,168.6624213,123.2626219,164.7620618,153.5733075,89.16282694,160.6541231,89.40945005,95.38899176,62.79616261,38.66827385,89.07910717,128.5955766,129.3401055,98.09791707
1975,259.745028,358.6188474,234.6374555,274.9034583,290.8839706,71.43570092,307.4368684,347.0970691,164.0606887,116.6225488,170.0210555,122.9566178,165.6958787,155.1076479,89.05772088,161.9293072,89.63552507,95.6448255,63.04567277,39.05596872,89.75487984,128.9457833,129.4148604,98.27524458
1976,257.8562678,353.4644116,229.6563547,272.8754253,288.7809746,70.85211716,304.315806,345.0861842,163.5327932,116.4883748,169.3354212,122.8587327,165.3922009,154.6730594,89.02483031,161.212737,89.94797134,95.43584714,62.40912372,37.83403995,87.806689,128.4697919,130.0175571,96.64303786
1977,255.7212635,355.7081854,230.6421765,274.1322704,287.7163699,70.73958568,305.7512977,343.6115865,162.3851439,116.5873419,167.6469736,122.9645766,164.933298,153.3514082,89.08014484,159.6240658,91.30800552,96.09793552,62.17374338,36.9068631,86.31201264,128.2093811,131.2898666,95.22365323
1978,256.1455605,356.9748342,227.8192254,270.6092075,288.9821151,69.28341147,305.393989,344.7897961,162.2651794,117.0330194,167.3005271,123.5391098,164.9948778,152.8265333,89.40550948,159.4532691,90.34870057,95.624099,61.25324515,36.36351146,85.55445738,127.2252096,130.3854046,95.45356584
1979,253.5145934,356.4248068,228.6375496,271.1615925,286.9162034,69.75411813,305.2839761,342.2002902,162.6010108,116.921927,168.2846067,123.6046115,165.8132881,153.6522662,89.61242436,160.3098761,89.72520332,95.06665889,61.58615835,36.64298211,86.03747898,127.5297983,129.801017,95.59485396
1980,252.9022102,364.6885775,231.1762698,271.8663384,288.210063,68.78936371,308.2354226,342.8958535,162.3149488,116.6778747,169.0191616,123.6905847,167.3929134,154.6244686,89.81695338,160.9086235,92.15919572,95.71976633,62.66889547,35.79881156,84.67124063,128.7397803,132.5621515,92.59531298
1981,253.2557351,361.0755169,223.2334659,269.0206006,288.3461874,67.07003284,306.2797478,343.5625528,162.1231387,116.7088855,168.1192418,123.5990374,166.2193454,153.3360734,89.88881693,160.4227428,91.36237276,94.56166319,63.93779023,36.37521128,85.66334099,130.1515063,132.323715,92.10361195
1982,258.6160613,366.6279458,226.2726561,269.2446433,293.3494028,66.80366647,308.1055084,349.8391083,160.9605178,117.3308672,165.7443814,124.4449943,165.8699519,151.0692265,90.49878236,158.5997927,94.90415228,96.20333053,65.94432019,36.26018673,85.70179392,132.6754654,136.2787082,89.72489425
1983,264.1177908,370.9133877,226.9117386,270.7666466,297.9363797,66.2559484,309.6781896,355.5384476,160.286126,116.8467879,163.9255881,123.7689151,163.7798595,149.3192794,90.32149615,157.3580236,94.32685225,96.06181208,64.16760345,34.91748769,83.56484579,130.68968,135.5290394,89.48696427
1984,266.159393,365.6982996,228.4668965,267.2374478,299.0250193,67.13614602,306.8896139,357.1780321,160.1596598,115.9159498,163.0363968,122.5213568,161.7030797,148.689127,89.89000803,156.975139,92.9386175,95.48485239,64.55709839,36.19421345,85.65558565,130.8641355,133.6673039,91.50988821
1985,266.0055202,363.4277042,226.7270642,269.9555291,298.1826033,67.44538107,307.1104017,356.4468634,160.0003169,115.2681476,162.7649739,121.7535041,161.027788,148.8024364,89.68502722,157.0509412,90.94801678,94.59940861,63.09060732,35.9604654,85.35382375,129.0015756,131.2140101,92.99493324
1986,259.5705108,353.577057,226.006862,268.8106661,291.9068609,68.94457182,303.916553,349.4563116,160.3286055,114.9492047,163.4691065,121.5269862,161.3318473,149.5211113,89.72761268,157.7628798,88.62845021,93.27329768,62.23793341,35.95404797,85.35612438,127.8966232,128.9689291,94.06055785
1987,261.5414499,354.0333594,226.2987493,267.9687042,293.3812515,68.6563578,303.493659,351.8485146,159.2619144,115.1546704,161.2693368,121.7355779,160.5407686,147.8245684,90.00352051,155.8125685,89.72907103,93.75096939,62.8040509,36.02149134,85.46661452,128.6725057,130.2705596,93.30908718
1988,266.3383969,363.538205,228.2359844,273.9517143,297.5023306,67.88195115,307.6089223,357.3206138,159.3318954,115.1290111,160.8198871,121.7867902,160.0390022,147.3919773,90.14992844,155.6699445,90.61380239,93.93429241,63.17108144,35.44343948,84.5447755,129.5312835,131.776404,91.73143453
1989,261.7810263,366.2685761,228.4440295,277.4557331,293.9565766,67.83210595,308.8736238,352.8175107,159.2209594,115.083317,161.1811671,122.1322432,161.866344,148.2960757,90.45529163,156.2352135,92.21509243,94.80136522,64.09348737,35.40394751,84.52051593,130.89549,133.7501411,90.54095439
1990,262.7051847,360.5938939,227.4861994,273.8160158,293.9642998,68.26801424,305.6173634,353.4843349,159.2624306,114.9124771,161.7064107,122.187185,163.0105947,149.0806074,90.67000852,156.9147088,91.51451488,94.52985298,62.41212724,34.39519564,82.79019456,128.7287231,132.5478449,90.73848081
1991,260.3753012,360.5920573,226.0495408,272.312917,292.3116285,67.6750242,304.7225895,351.2213144,159.6178595,115.4828094,161.9705221,123.0413685,163.6515069,149.1704427,91.2221073,157.3844815,91.64543621,94.70189858,63.54016401,35.63730816,84.85083006,129.8554752,132.3004956,91.78233572
1992,263.5832028,366.2387365,228.5601507,273.6436979,295.3179433,67.3059629,306.3047437,354.6692801,159.6233064,116.1351284,161.9510117,124.0391532,164.6066616,149.2862753,91.77820907,157.631172,92.31747875,94.71373443,64.9377968,35.9645241,85.42117936,131.7582859,133.526089,90.95641616
1993,260.1311274,358.2734464,225.6604251,269.0357915,291.6793056,67.45806489,302.185684,351.0956132,159.4456107,115.6582874,161.7738197,123.6873269,164.3887454,149.6164364,91.55501386,157.875622,91.19799644,94.27708803,65.94308451,37.60603474,88.04624195,132.6499508,131.9563676,92.68995237
1994,260.5737933,353.1623382,224.7000843,262.7098809,291.9235592,67.23369549,298.2254099,351.2494001,158.9769647,115.7529476,161.2150688,123.8009678,164.145389,149.1544192,91.6107157,157.4878255,89.87461371,93.78032214,65.61538823,38.16215465,88.85597109,131.9151236,129.9459969,93.89750696
1995,261.8474012,354.1928082,231.0071364,260.5137746,293.3251014,68.31494172,297.3667508,352.3862031,158.1445246,115.6219778,159.8697448,123.4839945,162.7071653,147.8706528,91.38801623,156.2296883,87.76994547,93.16871163,64.39331859,38.74415215,89.72475402,130.0759801,126.67562,96.10133074
1996,257.7132261,357.0930395,232.6491157,264.427604,290.2735677,68.68111065,299.0929447,348.2495715,157.5974542,115.4368124,159.1579242,123.0398731,161.653235,146.9397111,91.17986094,155.4228729,86.59254663,92.68157975,64.14882004,39.08978224,90.4118346,129.6438336,125.2518387,97.05938877
1997,260.7087208,348.0761603,229.6400582,258.9015411,290.9713939,68.8555841,294.5936995,351.1347194,157.1451061,115.3998825,158.0792187,122.6567499,159.9865684,145.6360796,91.06302619,154.2763641,87.8709454,92.95949275,64.6400253,38.06844289,88.85888816,130.2799579,127.4915032,95.06396441
1998,266.5626388,348.140364,229.2693369,258.0550088,295.2424955,68.4885458,294.2886987,357.3747385,156.6705148,115.3407834,157.0138292,122.499338,158.8772604,144.4209704,90.96844112,153.2165722,89.03899533,93.63343868,64.20984496,37.1915999,87.47237941,129.8225412,128.8457533,94.05783023
1999,264.3533058,345.0534995,228.7266021,259.2933389,292.4648175,69.05331392,293.9379502,355.3098115,156.745653,116.0690635,157.4933744,123.7194296,160.7389141,145.1194401,91.41358936,153.6890751,87.49962225,92.59703595,63.85839819,37.24985368,87.65471695,129.3192108,127.2315072,94.47672471
2000,262.3094407,343.6453309,230.6457614,257.4596546,290.7192193,69.36822358,292.9788253,353.2116468,157.279282,116.0540729,157.7704968,123.889694,160.3088151,145.1947104,91.42075418,154.1232096,89.59673261,93.95487649,64.95619205,37.68035159,88.45589563,130.6858721,129.6697114,94.0588962
2001,257.2219714,339.5221771,228.2884146,252.9618295,286.5769083,68.7431462,290.5587657,347.831153,157.1669123,115.3507818,157.1788304,123.1053913,159.2079136,144.8670936,91.01360037,153.7370672,90.7934998,94.81046819,65.75275296,38.29001624,89.53265077,131.6554096,130.998901,94.14689266
2002,258.1896225,350.338336,225.8834255,261.3379021,288.2488978,66.81863729,297.3238231,348.8649848,156.961607,115.2160162,156.491494,123.0082674,158.738418,144.4131342,91.02115872,153.287211,90.09394614,94.01509059,65.95239306,38.03221369,89.16540786,131.78599,130.9624528,93.667111
2003,255.2367201,344.3227832,225.363549,257.2821038,285.0290131,67.28520638,294.2471437,345.6825428,157.2873067,115.7125289,156.867243,123.7470913,159.455381,144.68325,91.46107635,153.6033837,92.06985096,94.98345964,68.16267047,39.30527547,91.44077095,134.2080792,133.5295066,93.55518632
2004,256.8985909,346.9244803,225.6550217,257.0403213,286.6478789,66.78260683,295.2661534,347.4838166,157.1995064,115.7474655,156.1927267,123.5580879,158.5022864,143.7633919,91.46645162,152.9291496,91.54096326,94.62310954,66.07304482,37.33931429,88.36510459,131.8606181,132.845668,92.69396742
2005,255.4967635,343.7711356,221.3449288,253.7940994,285.3183963,65.68523554,293.1405387,345.7254527,156.6175379,115.3839631,155.0838752,122.8476643,157.2113501,142.5909965,91.2184448,151.8880198,89.53574117,93.94790398,66.40452026,38.77151077,90.88097698,132.1114635,130.0006987,94.43179646
2006,252.1140147,345.5672275,217.0914203,259.9186324,282.1995322,64.98304162,295.4351448,342.1655872,156.4115307,114.7245139,154.4650089,121.772869,155.7086313,142.0284288,90.81076916,151.4122144,88.3438868,93.6482689,66.30379311,39.39148483,92.09662632,131.7223641,128.3169737,95.46622606
2007,251.5625999,348.4278367,217.9872594,264.7909067,281.5896777,65.39834626,297.7837692,342.0825547,156.0155467,115.2344581,153.4535504,122.1504046,155.3033766,140.9314777,91.13134317,150.5521813,89.82515783,94.06181958,66.11374311,38.36102786,90.47818301,131.5963713,130.2160754,94.27863802
2008,249.0671948,347.2089787,219.6950712,266.6670443,279.0507227,66.48926554,297.4624869,339.8553036,155.447655,115.3018959,152.7805244,122.0765149,155.4119506,140.4794445,91.23604694,149.9758002,88.51913539,93.35365057,65.60330311,38.34065042,90.53849754,130.8082171,128.5403281,94.79251519
2009,248.8489616,348.8476377,220.7688548,267.7423943,279.2593221,66.49266521,298.3042914,339.5309751,155.8739175,115.785905,153.6140658,122.4983612,156.0358015,141.0002582,91.5414101,150.6586045,90.50630304,93.8253604,67.18241841,38.84096943,91.27432401,133.0468508,131.4745184,93.91689345
2010,256.2150896,355.0353808,223.5827013,269.9605103,285.9054931,66.13601308,301.601271,347.3873647,156.1843939,115.7511101,154.1463255,122.3300879,155.7552898,141.1830534,91.47106475,151.0197552,91.85773665,93.87258923,69.20543055,39.74950002,92.61583131,135.6308417,133.5799584,93.2816269
2011,254.0841339,357.4633631,220.7425931,272.1698329,284.6863387,64.86999611,303.0305115,345.3915758,156.8323113,116.0382054,155.6244534,122.9240551,157.2255888,142.4456747,91.75066822,152.1239723,90.98295867,93.4038267,69.21264903,40.27870157,93.45619631,135.4910494,132.2963631,94.04415745
2012,252.897058,358.4205423,221.5130219,271.8938455,284.4754369,64.59126083,303.6000419,344.4899355,156.7584204,116.2998613,156.097174,123.3439537,158.045155,143.0460118,91.99228086,152.3255241,94.97476758,95.24184603,70.4762689,39.818375,92.13097866,137.6720987,137.203223,92.1342108
2013,255.2500451,365.1483803,225.9168927,275.5746952,287.7475673,64.86315337,307.2425656,347.007036,156.6051724,116.7471201,155.8901602,123.7361841,158.2055516,142.9157685,92.28851439,152.0113929,96.25386669,95.1495176,71.24488867,39.55770482,91.4113564,139.4006895,139.3765762,90.82725563
2014,257.6975301,363.341398,227.1721242,275.9313725,288.1960451,65.63805887,306.3282902,349.1261913,156.1048656,116.4719718,154.9192191,123.3126998,157.3395911,142.2265476,92.20341377,151.1759843,95.08230437,94.78601226,70.75867131,39.87131213,91.99286538,138.5687362,137.9949119,91.68929859
2015,259.0208831,369.7993386,226.667493,281.9413861,289.8062076,64.99096972,310.3007856,349.9066132,155.7314513,116.8195071,153.7745771,123.4025399,156.288451,141.2387825,92.3135101,150.092539,94.50542304,94.35485445,70.75724924,40.17210161,92.45466761,138.6319894,137.539169,91.97066641
2016,261.1388394,375.6300419,229.4564198,285.1391954,293.059859,64.92455159,313.5608237,352.1233822,155.8488591,117.0024303,154.294227,123.6925747,156.7559545,141.7870437,92.50474722,150.5491451,95.48882145,93.94632509,69.54509845,37.65986814,87.86467968,138.2127096,139.4081508,89.48727783
2017,264.6198698,378.3281073,231.3263859,284.1994016,296.8929772,64.6228021,314.4105199,355.6034836,155.884171,117.3511793,154.4062495,123.9782124,156.9825919,142.0683371,92.72788612,150.7377645,95.95310008,93.42853024,70.24634086,37.23588807,87.10284569,139.5026691,140.7291824,88.30690334
2018,264.7838077,381.5255224,226.9418345,287.193565,297.2963913,63.23438387,316.7936233,355.2672982,155.2855014,117.9851328,153.7356338,124.6612757,157.735914,141.796481,93.08465835,150.1806411,95.39846326,93.37323932,69.95836262,37.41096657,87.36660553,139.0507225,139.9036015,88.72306365
2019,270.2046641,386.9758892,224.8880576,286.8015139,303.1734174,61.47378222,319.1403127,360.143752,154.9047904,117.8517267,153.0179679,124.3253459,157.0198785,141.2459548,92.93881082,149.5821554,94.99688366,92.93488969,68.67673179,36.11309018,84.95243185,137.8035601,139.5747002,87.81659671
2020,270.6561395,394.2777647,225.7256189,294.0848598,304.0096099,61.35715652,323.9014163,359.8888522,155.0190494,118.3406067,154.0864812,125.1247692,159.0134613,142.5416531,93.36288784,150.5561964,98.17764717,93.46966436,70.26618804,35.81439519,84.07053987,140.5139166,143.5975079,85.55779569
2021,272.0044533,392.7872307,223.239871,295.7008351,303.4940597,61.23828702,324.0240568,360.769984,155.2322631,118.7430015,154.7814727,125.6665003,160.1023218,143.3797591,93.77845657,151.221255,96.40961638,92.86525558,69.26548272,35.62995498,83.82104358,139.2906543,141.7170193,86.06595508
2022,269.0720571,394.3423929,223.5319115,299.3668404,300.9750935,61.46718048,325.789414,357.1490093,156.1697498,118.4525617,155.9555574,125.3102141,159.6653058,144.2139545,93.74312145,152.266327,98.60599368,93.85959049,69.7854933,35.25799449,83.01033374,140.516333,144.6491973,84.94149973
2023,269.1504381,400.9749663,231.600157,304.1443031,302.3169079,62.85621934,329.8124098,356.3873542,156.5471523,117.887228,155.5339544,124.4400383,157.8128751,143.7733196,93.43528247,151.9746089,98.09298629,93.99911965,69.40629539,35.30777704,83.28896305,139.9770839,144.123159,85.39813733
2024,267.6949029,399.8838415,229.7573557,303.6168676,301.1621649,62.35742685,329.5753136,354.2800556,156.5923005,117.556714,155.2567217,123.8633667,156.9828889,143.5300605,93.32890782,151.8330902,98.99526672,93.96211234,70.40027506,35.49500609,83.49352635,141.4679201,145.5714918,84.85168362
2025,272.526424,406.9298107,231.9631196,307.8163008,306.2754972,62.02749276,333.7696152,358.5758254,156.714996,117.7049813,154.8167322,123.7041574,156.0695064,143.0324299,93.39665923,151.5105869,99.29044108,94.17832444,70.69057088,35.71126333,83.87012865,141.8514061,145.8327642,84.91664949
2026,270.2439893,398.782911,233.4904049,297.7852164,303.8620566,62.59171604,328.5792467,356.5677686,157.1371359,117.5984232,155.9298638,123.5498492,156.4635279,143.9410055,93.4453542,152.5284004,100.1835923,94.09632574,71.45897858,35.55751538,83.57111697,143.2544242,147.3238131,84.14093279
2027,271.8308771,389.6837211,228.8309859,294.1305872,301.7625824,62.64970615,324.4339309,358.7058612,157.3119833,117.8550049,155.9609513,123.6266346,156.6634416,144.0077804,93.6864126,152.6240452,98.66479155,94.11697084,70.4721323,35.9474518,84.61068031,141.3116372,144.926825,85.50545232
2028,273.30262,384.1787596,227.7895644,288.9697892,301.5520441,62.73331632,321.3921681,360.6919825,156.9855449,117.5145826,155.0884141,122.9381263,155.6106664,143.5164324,93.44235128,151.8453499,96.5803487,93.80064147,68.85788445,36.07502024,85.3348053,138.5459125,141.9047014,87.09473106
2029,267.2410064,383.964842,228.1141026,290.4765898,296.903406,63.15162774,321.731468,355.2688218,157.0984221,117.3508172,154.7014768,122.5685746,154.7515023,143.2464986,93.30476581,151.465233,96.88793149,93.85436039,68.5614545,35.64147307,84.49162532,138.3921708,142.3045281,86.63191653
2030,269.5144209,388.3239686,229.47843,289.5905019,300.6715797,62.40449795,323.4050033,357.0460255,157.2425707,117.5092013,154.6534555,122.6441117,154.6815031,143.2724745,93.32601497,151.4753231,98.59798901,94.36065232,68.88691747,35.07674846,83.05436397,139.4030876,144.6312245,85.32363484
2031,266.5099632,382.4781095,227.4381742,289.3007013,295.8200802,63.15775653,321.1354588,354.549844,157.3749328,117.4158921,154.4414589,122.288241,153.7882907,142.9943414,93.14914784,151.3539902,95.81869445,93.43382675,67.36713472,35.53484837,84.43766154,136.8519767,140.7650551,87.40424218
2032,268.1644502,386.1386583,231.0309617,289.0329582,298.917359,63.22042251,322.7965458,355.6946005,157.6004629,117.9083548,154.9362634,122.9666769,154.7145856,143.5724857,93.40008913,151.9736916,96.54458758,93.45685433,68.62622977,36.1026041,85.2565795,138.9195465,141.8988604,86.75302252
2033,270.0960627,385.4103636,236.5318312,286.4082214,300.6707257,64.37523423,322.0256727,357.6495119,157.0988945,117.9880588,154.3829661,123.0654035,154.7748918,143.3126889,93.48395416,151.4671174,97.98567786,93.44878384,71.10621263,36.83927741,86.21908331,142.8433173,144.5096651,85.19946604
2034,269.7514509,387.3183478,236.8341666,286.9415757,301.2102191,63.94016355,323.1307607,357.0223592,157.0675364,117.9258025,155.0394303,123.0633894,155.2962432,144.0349292,93.48607951,151.9528048,101.9307315,95.22234457,73.32579302,37.00062491,86.20624778,146.9453808,149.4237476,83.23702795
2035,274.5629207,395.3225693,237.7622286,289.5780007,307.3529688,62.74381637,326.9567079,360.6442409,156.7833091,117.7443941,154.9061998,122.8691906,155.3208644,144.1176831,93.37582481,151.871299,104.9803927,96.06724727,75.33577023,36.66183834,85.18479514,151.3799806,153.7581133,80.99145312
2036,276.3328463,391.8137707,240.2177399,283.059962,309.4731166,63.06859905,324.2793873,362.0524236,156.5881663,117.8971786,154.595884,123.0410394,155.8671932,144.1144987,93.5805809,151.6761797,105.6366598,96.07330769,75.45523917,36.05451576,83.91149279,151.9992363,155.0757432,80.05524594
2037,271.4285044,402.5003759,243.2369981,286.8395152,310.1859961,62.04626925,329.13259,356.8558626,156.8368784,117.0885775,154.0190658,121.8651752,153.750544,143.5909082,93.13338784,151.1723809,106.2529888,96.28749242,76.53006851,36.62479937,84.78060755,153.3279166,156.0276047,79.94204518
2038,270.3688378,407.75005,240.7705117,293.9452079,308.9308882,61.61965474,332.8723945,355.8583405,156.7404925,116.9169138,154.6970929,121.9549097,154.5428263,144.4244815,93.17162994,151.8177158,105.0661861,95.53601002,75.43296266,36.08863242,83.92043627,151.5279934,154.5890639,80.09459313
2039,274.5909545,408.2561163,242.4982455,294.5896993,311.3181039,62.12508193,333.4188902,360.06405,157.3163677,116.8884111,155.9869317,122.3673606,155.3287427,145.4975145,93.18919787,152.8626351,109.8940227,97.28791543,76.78070343,34.90557338,81.02916372,154.722547,160.3694312,77.33604111
2040,272.5382829,402.24361,243.8019976,292.1794673,307.6192346,63.50674664,330.7878808,358.2260148,157.3449576,117.1192435,156.9730063,123.199009,156.7491804,146.4051175,93.41914316,153.6954701,110.3806308,97.97307539,76.66406145,35.15165031,81.53819149,154.0022234,160.5080526,77.72777831
2041,268.0976668,403.0279418,245.1478205,289.7320384,305.8023996,63.28765113,330.2019505,353.7199262,157.4115108,116.9323185,157.1922698,123.2199717,156.685206,146.5181077,93.30526048,153.9368512,107.5702228,96.65059723,76.25831704,35.78130139,83.02780274,152.2941394,157.499676,78.90392902
2042,273.4538244,414.9194035,251.1213771,295.3591625,312.576839,63.15947202,335.6225584,358.2878639,157.6728404,117.1008914,157.142362,123.3166455,156.4830463,146.4133411,93.31821828,153.963554,114.1144107,98.34405489,80.97098492,36.18741502,82.57033205,160.7192302,165.0522852,75.72314685
2043,271.8820763,402.9381582,244.2560215,293.500354,305.3305875,63.78295041,331.1429501,357.2730618,158.1083805,117.2672065,158.2919528,123.4972838,157.4316373,147.5148741,93.41499444,155.0991507,114.7804958,99.78362744,79.56477619,35.93529599,82.37474682,158.2510148,164.7646838,76.51739919
2044,270.1480441,409.8616399,245.566269,292.754201,308.2393322,62.39970708,333.0060153,354.7611008,159.158521,117.851681,159.9859128,124.0278746,158.1945277,148.6869692,93.66866461,156.6533358,116.389024,100.3627922,79.43731185,35.20150687,80.68634404,158.868203,166.5810602,75.65852662
2045,271.953445,427.5693178,249.6537086,301.6331273,315.2882855,61.03505991,340.6047209,355.4949004,159.3841541,118.2108819,160.2648937,124.2432579,158.4709601,148.9685275,93.7875378,156.8640338,117.5679854,100.3233469,81.66930863,36.12167975,82.12682773,162.0865147,168.5495626,75.31006632
2046,268.5966791,430.0467831,254.1680145,301.479297,314.878696,61.54009254,341.0429524,351.8839805,159.3330493,117.7687562,159.2481092,123.3824546,156.8799877,148.2172313,93.41966089,156.1196969,116.584008,99.87530466,80.98351938,35.97079693,81.9609634,161.1952524,167.3719919,75.54499605
